id,price_doc
30873,3986454.25
30874,4868790.0
30875,6927300.5
30876,5093770.5
30877,10343348.0
30878,5684444.5
30879,11128606.0
30880,6184552.0
30881,1987531.25
30882,10230342.0
30883,3718146.5
30884,5734476.5
30885,5011971.5
30886,7643478.0
30887,5899744.0
30888,4544164.5
30889,5461118.5
30890,7006105.5
30891,3665894.5
30892,3700876.0
30893,4346741.5
30894,5656694.5
30895,4346658.0
30896,6234040.0
30897,7872936.5
30898,7050092.0
30899,6857699.0
30900,3492288.25
30901,6342869.5
30902,2078019.375
30903,6836427.5
30904,7873162.5
30905,5726623.5
30906,6014108.0
30907,12859626.0
30908,4102290.0
30909,12607406.0
30910,7076923.0
30911,4175595.75
30912,6557032.0
30913,17800948.0
30914,6366898.0
30915,7517016.0
30916,5440147.5
30917,8010260.5
30918,6763846.0
30919,4699332.0
30920,4909243.5
30921,3901617.75
30922,5987687.5
30923,3597108.25
30924,5278750.5
30925,14287702.0
30926,6837202.0
30927,8079408.0
30928,4541473.5
30929,5278750.5
30930,9984962.0
30931,11184936.0
30932,4930207.5
30933,4607423.5
30934,13710102.0
30935,6889668.5
30936,7113253.5
30937,8991020.0
30938,3854648.5
30939,9484982.0
30940,6411936.5
30941,6378703.5
30942,3667923.75
30943,6744418.0
30944,4957644.5
30945,3637025.25
30946,13130012.0
30947,7104079.5
30948,8493778.0
30949,6266683.0
30950,6457064.0
30951,15520986.0
30952,7838339.5
30953,10055042.0
30954,4777018.5
30955,6427625.0
30956,7686535.0
30957,5810697.5
30958,30694562.0
30959,8224871.0
30960,7875131.5
30961,10265788.0
30962,11287720.0
30963,3841628.75
30964,4591802.5
30965,6849483.5
30966,14807142.0
30967,11756476.0
30968,3432224.25
30969,3675577.5
30970,6429494.0
30971,9883800.0
30972,3817363.0
30973,5261949.5
30974,5093427.5
30975,7862802.0
30976,5342170.5
30977,7209687.5
30978,8007951.0
30979,3644136.0
30980,6804824.5
30981,5907450.0
30982,6786701.0
30983,4033049.25
30984,5734476.5
30985,3687567.75
30986,9654824.0
30987,8971988.0
30988,6191303.0
30989,7647309.5
30990,12630686.0
30991,8848844.0
30992,2926682.0
30993,7346209.5
30994,4935417.0
30995,6941296.5
30996,5657119.5
30997,7301418.5
30998,6404814.5
30999,6941159.5
31000,8360633.0
31001,6250400.5
31002,9364704.0
31003,9524958.0
31004,4264342.5
31005,3024578.75
31006,7540704.0
31007,5478162.0
31008,5493349.0
31009,6761131.0
31010,6641248.0
31011,4186320.0
31012,5908291.0
31013,7284375.0
31014,18257888.0
31015,8046646.0
31016,4136744.25
31017,9517964.0
31018,5400356.0
31019,4484818.5
31020,7284813.0
31021,12182942.0
31022,22718838.0
31023,9626430.0
31024,4648815.0
31025,6534250.0
31026,6300601.5
31027,4423926.0
31028,4234166.0
31029,8583856.0
31030,7039767.0
31031,8930080.0
31032,9825904.0
31033,8640320.0
31034,7326136.0
31035,9608142.0
31036,6952706.5
31037,28418198.0
31038,4327050.0
31039,9913300.0
31040,5893711.5
31041,4308298.0
31042,3108081.25
31043,6708631.5
31044,8979388.0
31045,7651950.0
31046,13552824.0
31047,8435224.0
31048,5925551.0
31049,4974523.5
31050,7826281.0
31051,6308808.5
31052,3924773.25
31053,15735540.0
31054,6250326.0
31055,5840234.0
31056,12488106.0
31057,6002549.5
31058,7028994.5
31059,2819169.5
31060,7045289.5
31061,6414547.0
31062,6383350.0
31063,3788115.75
31064,5016400.5
31065,11443956.0
31066,4483024.5
31067,8152677.0
31068,4239471.5
31069,4628465.0
31070,4909128.5
31071,3563014.25
31072,8252582.5
31073,1987531.25
31074,7367886.5
31075,6869255.5
31076,6624796.5
31077,5603490.0
31078,4411758.0
31079,4906362.0
31080,6494184.5
31081,2931806.75
31082,10607094.0
31083,4839963.0
31084,9515264.0
31085,11538800.0
31086,3760785.75
31087,4909524.0
31088,8210237.0
31089,6602625.5
31090,32981910.0
31091,3121604.5
31092,6931419.5
31093,6359432.0
31094,6085306.5
31095,5252394.0
31096,19341300.0
31097,9521736.0
31098,10007812.0
31099,19781562.0
31100,4790921.5
31101,4094503.25
31102,6090448.0
31103,11028992.0
31104,5351684.0
31105,8847344.0
31106,4446379.0
31107,9999790.0
31108,6925348.0
31109,5445727.5
31110,9166174.0
31111,10689322.0
31112,5773362.0
31113,3508407.0
31114,4710906.5
31115,5323506.5
31116,6061079.0
31117,6342127.5
31118,3986610.25
31119,3282956.75
31120,5649612.5
31121,6719272.0
31122,6119239.5
31123,5032076.5
31124,5376665.0
31125,13211532.0
31126,17260726.0
31127,5710905.0
31128,6247416.0
31129,5432790.0
31130,12511794.0
31131,7235798.0
31132,9197264.0
31133,10622184.0
31134,6339261.5
31135,10372624.0
31136,10083546.0
31137,4258609.0
31138,6836777.5
31139,3947532.0
31140,7315904.5
31141,7634295.0
31142,9436690.0
31143,5280310.5
31144,3835380.0
31145,5998192.5
31146,5470114.5
31147,12742016.0
31148,6367859.5
31149,2175316.75
31150,8400684.0
31151,5033435.5
31152,8439858.0
31153,5068297.5
31154,17019848.0
31155,6571085.0
31156,9826416.0
31157,4257332.5
31158,9089366.0
31159,6057263.5
31160,5478699.0
31161,3512093.75
31162,4617520.0
31163,6092610.0
31164,6148028.0
31165,6399459.5
31166,5715833.5
31167,7869808.0
31168,11266878.0
31169,7608255.5
31170,5568242.5
31171,12602444.0
31172,5231207.0
31173,10790368.0
31174,10413674.0
31175,16290184.0
31176,5167401.5
31177,8178730.0
31178,4241894.5
31179,4842534.5
31180,4202939.5
31181,10686052.0
31182,7507741.0
31183,8049046.5
31184,5167753.5
31185,4264342.5
31186,8600554.0
31187,3482847.75
31188,5031688.5
31189,4925882.5
31190,7549782.5
31191,12290562.0
31192,3852170.25
31193,5488508.5
31194,10836770.0
31195,7915704.5
31196,5299351.0
31197,15423714.0
31198,5770022.0
31199,6509474.5
31200,10319166.0
31201,4111544.75
31202,3838598.5
31203,6229026.5
31204,3641389.0
31205,8624268.0
31206,5741650.5
31207,4334746.0
31208,5096029.0
31209,4222631.5
31210,5827574.0
31211,7779584.5
31212,5064637.5
31213,10431238.0
31214,6744128.0
31215,5086132.5
31216,5734476.5
31217,6834495.0
31218,8435828.0
31219,3605507.0
31220,7192020.0
31221,3845286.5
31222,7179951.5
31223,9460334.0
31224,7308519.5
31225,12095960.0
31226,6147348.5
31227,9360114.0
31228,10285842.0
31229,5816217.5
31230,5875100.5
31231,4123498.75
31232,7037710.0
31233,6388607.5
31234,6704693.0
31235,5287385.0
31236,6385725.0
31237,10542024.0
31238,6509474.5
31239,12663786.0
31240,6672175.0
31241,6189566.0
31242,7137689.0
31243,3687297.0
31244,7041784.0
31245,7697013.0
31246,10918380.0
31247,5623973.5
31248,6907468.5
31249,9432422.0
31250,5889687.5
31251,6979720.5
31252,6165861.5
31253,8735044.0
31254,6096645.0
31255,11909838.0
31256,6748018.5
31257,4881067.0
31258,8899506.0
31259,10651304.0
31260,7763600.0
31261,22567202.0
31262,5726623.5
31263,6057829.5
31264,3857733.5
31265,11657132.0
31266,7552352.0
31267,3927377.0
31268,4256680.0
31269,7894256.5
31270,4178804.5
31271,5317288.0
31272,16496388.0
31273,7755837.5
31274,5862716.5
31275,6467262.0
31276,5510849.0
31277,5179978.5
31278,13817488.0
31279,14286204.0
31280,7770312.5
31281,6841074.0
31282,12165504.0
31283,6256895.0
31284,3983398.5
31285,5686341.5
31286,7586390.0
31287,9674108.0
31288,4395809.5
31289,9243324.0
31290,6038450.5
31291,6468209.5
31292,3839047.25
31293,7065232.5
31294,3826677.75
31295,19246838.0
31296,9587224.0
31297,8154402.5
31298,3701933.0
31299,9446968.0
31300,6960489.0
31301,5986517.5
31302,5398309.5
31303,8532584.0
31304,6932322.0
31305,8354984.5
31306,3104667.0
31307,6261623.5
31308,8278979.5
31309,8342685.0
31310,60231604.0
31311,5265350.0
31312,5543201.0
31313,12582668.0
31314,6401436.0
31315,9682834.0
31316,12091688.0
31317,17769768.0
31318,8409642.0
31319,6551745.0
31320,5916813.0
31321,6905034.0
31322,6709918.0
31323,8002625.0
31324,6296837.5
31325,6402811.5
31326,5388849.0
31327,7774699.5
31328,14006446.0
31329,5205075.0
31330,10970712.0
31331,8280116.5
31332,5706763.0
31333,5212963.5
31334,4198049.0
31335,9192336.0
31336,8266582.5
31337,7375426.0
31338,4038133.0
31339,4660963.5
31340,6662193.0
31341,9593880.0
31342,5280505.0
31343,3662190.25
31344,4087323.5
31345,5082562.0
31346,3758641.0
31347,8708152.0
31348,11312472.0
31349,11302292.0
31350,3474563.75
31351,5375261.0
31352,9548252.0
31353,4896167.5
31354,7448735.0
31355,9483890.0
31356,4399847.0
31357,5138533.0
31358,2562191.75
31359,6477780.0
31360,8777876.0
31361,4798415.5
31362,9816662.0
31363,5286904.5
31364,3707336.75
31365,3866131.75
31366,6643023.0
31367,9648746.0
31368,6303443.5
31369,4402165.5
31370,9425050.0
31371,8501138.0
31372,6991747.0
31373,5201881.0
31374,6627323.0
31375,5733130.5
31376,6509474.5
31377,9593526.0
31378,5782686.0
31379,37968004.0
31380,4892036.5
31381,7637447.5
31382,5327946.5
31383,7837154.5
31384,24481994.0
31385,12520590.0
31386,9212358.0
31387,12902364.0
31388,5184626.5
31389,4412268.5
31390,7641622.0
31391,5068297.5
31392,9180262.0
31393,8671160.0
31394,5563731.0
31395,4445951.0
31396,8890020.0
31397,6873364.0
31398,2137380.0
31399,11439754.0
31400,4026908.25
31401,10940942.0
31402,9647850.0
31403,5134206.0
31404,4644419.5
31405,3988974.5
31406,6263144.5
31407,3511748.5
31408,6231832.0
31409,3983106.5
31410,11437240.0
31411,7797263.0
31412,10803186.0
31413,7803953.5
31414,4623996.0
31415,14831106.0
31416,6297534.5
31417,4942719.0
31418,7600391.5
31419,10600000.0
31420,9668386.0
31421,7366479.0
31422,6525331.5
31423,6990372.0
31424,16350770.0
31425,6207587.5
31426,4557454.0
31427,6685717.0
31428,7377324.0
31429,12798994.0
31430,4871879.0
31431,5436314.5
31432,5128792.0
31433,6225417.5
31434,3921406.5
31435,11325080.0
31436,9432274.0
31437,12596360.0
31438,8296385.0
31439,11710926.0
31440,7001218.0
31441,6502180.5
31442,7769492.0
31443,12701086.0
31444,6486134.0
31445,9242102.0
31446,13577098.0
31447,6499378.0
31448,7744170.5
31449,8672954.0
31450,6395060.5
31451,7826630.5
31452,11087136.0
31453,3007034.5
31454,5541348.5
31455,7752319.5
31456,5016400.5
31457,5405608.5
31458,17787746.0
31459,8461734.0
31460,5161131.0
31461,4746372.0
31462,3707495.75
31463,5274991.5
31464,8123310.0
31465,5359171.5
31466,49185092.0
31467,3623540.5
31468,13838024.0
31469,4992508.5
31470,5426426.0
31471,12341696.0
31472,2697195.5
31473,7403000.0
31474,4080991.25
31475,7401339.0
31476,22144968.0
31477,7327130.0
31478,4993871.5
31479,5967052.5
31480,9866072.0
31481,8647970.0
31482,10422224.0
31483,9642382.0
31484,6717443.5
31485,3470616.0
31486,3013396.75
31487,4696209.0
31488,14937584.0
31489,7355593.0
31490,5247512.0
31491,6092311.0
31492,8145637.0
31493,9613370.0
31494,5250424.5
31495,5449789.5
31496,8861004.0
31497,4493705.5
31498,6576173.0
31499,11580302.0
31500,9536666.0
31501,9147172.0
31502,9375198.0
31503,5436635.5
31504,9754540.0
31505,19730610.0
31506,7506380.5
31507,6594599.0
31508,6751474.0
31509,5343983.0
31510,5694164.5
31511,5079873.0
31512,6001937.5
31513,24628978.0
31514,26060802.0
31515,2275784.5
31516,16143168.0
31517,5886611.0
31518,8014432.5
31519,6139986.5
31520,6885952.5
31521,4910481.0
31522,4391414.5
31523,6772151.0
31524,9231234.0
31525,11818534.0
31526,5641092.5
31527,7035047.5
31528,4488477.5
31529,5993739.5
31530,6176830.0
31531,8968928.0
31532,5726623.5
31533,13986632.0
31534,7808316.5
31535,10030634.0
31536,7201677.5
31537,4335108.5
31538,4869045.0
31539,3725920.25
31540,9363652.0
31541,2827678.25
31542,5676478.0
31543,3892813.5
31544,4974931.5
31545,7668622.5
31546,12524550.0
31547,5850638.5
31548,5445124.0
31549,5733967.5
31550,5077741.5
31551,5724660.0
31552,7016880.5
31553,5838317.5
31554,7748989.5
31555,3967728.25
31556,6998141.5
31557,5608014.5
31558,9800588.0
31559,2873416.75
31560,7289908.0
31561,7145263.5
31562,33756848.0
31563,4064860.25
31564,8170924.0
31565,9173770.0
31566,5855231.5
31567,18190118.0
31568,6457458.0
31569,6889668.5
31570,7089318.0
31571,6274419.5
31572,3680870.25
31573,5819033.5
31574,11045406.0
31575,5684444.5
31576,7050929.0
31577,4824852.5
31578,8569798.0
31579,5318545.0
31580,7365546.5
31581,5760767.5
31582,6049324.0
31583,8981346.0
31584,4242821.0
31585,6608497.0
31586,12892770.0
31587,14301606.0
31588,9111588.0
31589,3496574.25
31590,5958674.5
31591,6434714.0
31592,7713060.0
31593,7430462.5
31594,7965315.0
31595,5387464.0
31596,3881444.75
31597,5523094.0
31598,3832770.25
31599,6610272.0
31600,7212198.0
31601,14796550.0
31602,5398077.0
31603,15095582.0
31604,4558315.5
31605,5161131.0
31606,6311972.0
31607,7566641.0
31608,5348542.0
31609,5501163.0
31610,7040202.5
31611,6386880.0
31612,5603146.5
31613,4886068.5
31614,14550206.0
31615,9528214.0
31616,10892608.0
31617,4447464.5
31618,7038534.0
31619,10587272.0
31620,4307681.5
31621,6053740.0
31622,29294114.0
31623,9419746.0
31624,4989603.5
31625,10006112.0
31626,5568421.5
31627,7745373.0
31628,11000078.0
31629,8840092.0
31630,3821874.0
31631,5885166.0
31632,18765272.0
31633,5093175.0
31634,8600630.0
31635,12879144.0
31636,6001762.0
31637,5463097.0
31638,7938116.5
31639,3793993.25
31640,10943112.0
31641,4085498.25
31642,3210820.5
31643,6120209.5
31644,10794264.0
31645,6002901.5
31646,8706688.0
31647,5714359.5
31648,11670490.0
31649,5894890.5
31650,6089349.0
31651,12115116.0
31652,5371094.0
31653,5575335.0
31654,5702903.0
31655,4207994.5
31656,21169172.0
31657,7145889.0
31658,4280870.5
31659,7435866.0
31660,5298365.5
31661,5186803.0
31662,6961813.5
31663,3996207.5
31664,3734747.75
31665,4264342.5
31666,5440031.5
31667,8041749.5
31668,10839794.0
31669,12846820.0
31670,6996655.5
31671,5832796.0
31672,8420004.0
31673,7559608.5
31674,8588644.0
31675,7697014.0
31676,7454867.5
31677,5158193.0
31678,5050785.5
31679,8349950.0
31680,7494686.5
31681,6323689.5
31682,3611074.25
31683,6551745.0
31684,4862181.0
31685,3789052.75
31686,12209930.0
31687,10604102.0
31688,10173840.0
31689,3880146.5
31690,7357025.5
31691,3903697.25
31692,4376651.5
31693,6194611.5
31694,7055709.5
31695,7022628.0
31696,3634930.25
31697,4989795.5
31698,3604581.5
31699,5572229.0
31700,4865284.5
31701,8896174.0
31702,6147281.0
31703,8648342.0
31704,5925929.5
31705,9765038.0
31706,5576991.5
31707,11142414.0
31708,8410690.0
31709,5225515.5
31710,10959038.0
31711,7567717.0
31712,8452094.0
31713,5705651.0
31714,5892395.5
31715,5256287.0
31716,5903765.5
31717,10477332.0
31718,4855417.5
31719,7219990.5
31720,4726009.0
31721,4809705.5
31722,6113239.0
31723,5684287.0
31724,6204785.0
31725,5202811.0
31726,13130120.0
31727,6435409.5
31728,4657805.5
31729,7238281.5
31730,3608440.75
31731,7351968.5
31732,7964919.0
31733,3557990.75
31734,4418818.5
31735,2901275.75
31736,6659842.0
31737,5006598.5
31738,5687066.0
31739,5927620.0
31740,7528629.0
31741,15293482.0
31742,12586952.0
31743,7631906.5
31744,4940459.5
31745,3721549.5
31746,9673176.0
31747,5131556.5
31748,17207246.0
31749,5420966.5
31750,9321446.0
31751,7751477.5
31752,4246845.0
31753,3879703.75
31754,9075802.0
31755,10692098.0
31756,2302223.25
31757,6022526.5
31758,5950610.0
31759,6348148.5
31760,6298440.0
31761,17242946.0
31762,2631352.75
31763,11679308.0
31764,6178253.0
31765,4057751.0
31766,8212783.5
31767,3833232.75
31768,6809971.5
31769,9332070.0
31770,3626434.25
31771,4026808.75
31772,8171234.0
31773,5659390.0
31774,6734497.5
31775,10419176.0
31776,2099599.75
31777,4182127.25
31778,10657150.0
31779,8544502.0
31780,6841074.0
31781,8062551.0
31782,6427040.5
31783,3910659.25
31784,5996079.5
31785,6116730.5
31786,4881986.5
31787,6544592.5
31788,5406242.0
31789,6316979.5
31790,3921406.5
31791,9443400.0
31792,7284813.0
31793,8256244.5
31794,6968579.5
31795,5824719.5
31796,5158018.5
31797,16084180.0
31798,8051679.5
31799,4128786.5
31800,5622914.0
31801,3645105.25
31802,6839750.0
31803,7722832.5
31804,5079097.0
31805,3731273.25
31806,7084552.0
31807,6631664.0
31808,8252194.0
31809,6745474.0
31810,3994879.5
31811,7331029.0
31812,6654351.5
31813,6498883.0
31814,5814133.0
31815,6115520.0
31816,4952677.5
31817,3652405.0
31818,6391608.0
31819,6146405.0
31820,10842426.0
31821,12227380.0
31822,5384128.0
31823,5054449.0
31824,3736933.5
31825,4847815.5
31826,6162330.0
31827,7461913.5
31828,5587306.5
31829,8970338.0
31830,6574179.5
31831,3580071.75
31832,11938336.0
31833,11085010.0
31834,6732985.5
31835,4764086.5
31836,7534856.5
31837,3664612.25
31838,8060216.0
31839,4771401.5
31840,10013850.0
31841,4957644.5
31842,7263297.0
31843,3788115.75
31844,6143124.0
31845,8850356.0
31846,4881986.5
31847,5120727.5
31848,6061848.5
31849,9569716.0
31850,6401436.0
31851,12104776.0
31852,6947777.5
31853,9373114.0
31854,6189566.0
31855,4842271.5
31856,6474150.5
31857,8936290.0
31858,12137870.0
31859,29728906.0
31860,7116987.5
31861,16728088.0
31862,7143689.5
31863,9562272.0
31864,3476015.75
31865,5065639.0
31866,3203303.0
31867,7355618.5
31868,5172237.0
31869,10238536.0
31870,3432607.75
31871,4852751.0
31872,10487320.0
31873,6167547.5
31874,5046951.0
31875,5777456.5
31876,5054944.5
31877,22837558.0
31878,3973860.25
31879,8485308.0
31880,10529794.0
31881,4759375.5
31882,14592654.0
31883,4970605.5
31884,5135804.0
31885,5720792.0
31886,8230649.5
31887,9616932.0
31888,4206263.0
31889,12927306.0
31890,4640792.5
31891,3740699.0
31892,3888223.75
31893,17065978.0
31894,8456726.0
31895,3712414.0
31896,3705039.25
31897,3695782.0
31898,4242821.0
31899,4226611.5
31900,5856598.0
31901,7109147.0
31902,6870961.0
31903,9186658.0
31904,4207224.5
31905,6823701.5
31906,4253721.5
31907,3857892.25
31908,3759571.75
31909,7417601.5
31910,4291087.5
31911,3964969.5
31912,6842152.0
31913,7496833.5
31914,6139228.0
31915,7368719.0
31916,4395981.5
31917,5504539.5
31918,4547331.0
31919,6745546.0
31920,3981521.75
31921,5172988.5
31922,6223869.5
31923,10768116.0
31924,10222366.0
31925,6579225.5
31926,8584348.0
31927,11518376.0
31928,6925902.0
31929,15889114.0
31930,7654736.0
31931,6206744.0
31932,8270447.5
31933,7289117.0
31934,5849757.5
31935,4978814.0
31936,3872876.25
31937,6386884.0
31938,5428434.5
31939,5277471.0
31940,7509815.0
31941,30969518.0
31942,5673996.0
31943,8195803.5
31944,4518301.5
31945,5929306.0
31946,10673238.0
31947,8631452.0
31948,6553911.0
31949,10211420.0
31950,12431202.0
31951,5704642.5
31952,5550654.0
31953,3832834.25
31954,10579554.0
31955,4995064.0
31956,8592496.0
31957,4365915.0
31958,4288062.0
31959,12285062.0
31960,6750093.5
31961,8391546.0
31962,4880280.0
31963,7189443.5
31964,4747865.0
31965,6370728.5
31966,13905766.0
31967,12077112.0
31968,7010941.5
31969,24581636.0
31970,5825465.0
31971,4107940.5
31972,5435125.5
31973,5104754.0
31974,7349196.5
31975,4060407.5
31976,4281428.0
31977,9003930.0
31978,5207153.5
31979,4704820.5
31980,4925461.0
31981,6312208.0
31982,9514908.0
31983,11530490.0
31984,7940284.0
31985,4967136.5
31986,4198553.5
31987,6222987.5
31988,7888418.0
31989,12626916.0
31990,3399368.0
31991,9851724.0
31992,4864161.5
31993,9001012.0
31994,7065232.5
31995,7381678.0
31996,11468308.0
31997,5277998.5
31998,3899198.25
31999,5428672.0
32000,6308200.5
32001,61754100.0
32002,19178360.0
32003,9705794.0
32004,6905042.5
32005,4865942.0
32006,15799038.0
32007,9479240.0
32008,6484189.0
32009,3932644.25
32010,7482330.5
32011,4999847.5
32012,1942911.125
32013,5436314.5
32014,5649580.5
32015,8099891.5
32016,6694817.5
32017,10394494.0
32018,6865209.0
32019,6037273.5
32020,5653202.5
32021,8198934.0
32022,5493194.0
32023,4130993.0
32024,6146405.0
32025,5572957.0
32026,4680172.5
32027,7808921.5
