id,price_doc
30958,27199979.4707
30959,8338070.34859
30960,7585839.16669
30961,9399088.84284
30962,11401091.7243
30963,3751128.85734
30964,4526989.34955
30965,6811761.48145
30966,13092521.1452
30967,11357378.6292
30968,3587371.90117
30969,3615168.45007
30970,6128474.6279
30971,10273001.523
30972,3789656.4058
30973,5104243.95871
30974,5077662.04925
30975,7828248.5459
30976,5239213.97736
30977,6707380.515
30978,7708027.83337
30979,3432334.04214
30980,7376344.25374
30981,5864608.11814
30982,6420215.35548
30983,4034376.12654
30984,5802349.70844
30985,3610781.59278
30986,9853966.47902
30987,8739884.76787
30988,6330071.96261
30989,7685641.56158
30990,13336726.0407
30991,8993894.6717
30992,2593758.25286
30993,7681513.0964
30994,4917329.3071
30995,7218427.13573
30996,5772483.58383
30997,7116517.15318
30998,6040975.08624
30999,6974540.08588
31000,8254295.48297
31001,6288409.58454
31002,10074235.5087
31003,9766235.98492
31004,4188178.12378
31005,2751580.55163
31006,7599946.00302
31007,4930042.616
31008,5682101.09317
31009,6678443.68965
31010,6572253.31107
31011,4188946.09662
31012,5897733.56591
31013,7167096.97714
31014,16127620.7406
31015,7941796.95513
31016,4126429.43355
31017,9540783.85886
31018,5305656.73718
31019,4351920.66183
31020,7356380.07837
31021,12400411.9263
31022,20977495.4726
31023,9845229.46825
31024,4801079.44856
31025,6143665.94618
31026,6224852.37898
31027,4437008.03601
31028,3496714.88811
31029,8623153.22062
31030,7043063.29695
31031,8902486.005
31032,9885612.14792
31033,8453850.11494
31034,7284204.42749
31035,9887936.7004
31036,7089363.76096
31037,26625985.2481
31038,4278561.05704
31039,9312336.11519
31040,5545613.84027
31041,4125063.46746
31042,3080263.36446
31043,6495327.92763
31044,9001135.21829
31045,7453297.41979
31046,13554555.8708
31047,8067282.2585
31048,5885990.85205
31049,4573440.89462
31050,7669252.65356
31051,6213312.45817
31052,3855706.68198
31053,16470154.3327
31054,6197804.86374
31055,5660086.64225
31056,12345385.4077
31057,5710748.49683
31058,7133654.75085
31059,2977815.32642
31060,6754243.92111
31061,6515652.05378
31062,5992897.40857
31063,3654848.89961
31064,5027785.84742
31065,10699087.2569
31066,4318750.06065
31067,8068224.38003
31068,4173081.85782
31069,4539965.67503
31070,5104074.66536
31071,3368810.59889
31072,8519378.5196
31073,1747996.72968
31074,7221550.12738
31075,6871107.96991
31076,6417020.74132
31077,5682566.8634
31078,4431468.16736
31079,5206326.84142
31080,6571512.51161
31081,2846302.72877
31082,11115705.495
31083,5006470.44296
31084,9523743.72684
31085,11993716.857
31086,3683468.28562
31087,4935101.78721
31088,8024481.51138
31089,6732112.46874
31090,32706820.1136
31091,3104075.2184
31092,6875273.42327
31093,6226753.1617
31094,6375257.61265
31095,5071957.66548
31096,17618078.6987
31097,10770020.7169
31098,10191763.2231
31099,21131829.2574
31100,4833305.44719
31101,4018660.50971
31102,6149124.53486
31103,10508910.8041
31104,5345950.38623
31105,9146168.03865
31106,4494850.38815
31107,8983209.28894
31108,6748063.87223
31109,5451327.79096
31110,9200484.20553
31111,10844323.5553
31112,5975871.32022
31113,3545601.72643
31114,4639385.93514
31115,5672055.54553
31116,6178151.07635
31117,6290341.23831
31118,3913545.24676
31119,3229490.98545
31120,5668428.26987
31121,5929562.40662
31122,5735372.18424
31123,5166617.8403
31124,5715903.7273
31125,12792812.263
31126,18761982.6834
31127,5592891.55565
31128,6176928.11728
31129,5636508.32631
31130,12577523.1323
31131,7421781.68039
31132,9629244.08309
31133,10846610.4144
31134,6417074.35077
31135,10415517.3463
31136,9414170.41695
31137,4241237.28982
31138,7019697.25517
31139,4143668.96453
31140,7114020.36321
31141,7608169.77476
31142,9536732.75805
31143,5045584.07358
31144,4050801.84239
31145,6290481.74126
31146,5638186.68693
31147,14471117.1764
31148,6316118.82112
31149,1944065.01685
31150,8108221.34414
31151,4627018.24705
31152,7911135.37287
31153,5574178.13473
31154,16509015.1487
31155,6539319.99987
31156,10117455.4778
31157,4028432.38309
31158,9281163.41614
31159,6067561.60419
31160,5700516.48018
31161,3428422.53543
31162,4463757.17887
31163,5979390.68835
31164,6101580.64233
31165,6097927.20546
31166,5536809.85855
31167,7870341.70729
31168,11869957.1702
31169,6790667.3521
31170,5652839.99541
31171,11082723.9529
31172,5453838.50948
31173,10444905.83
31174,10255928.3185
31175,17150478.6982
31176,5299306.43182
31177,8022093.65887
31178,4111079.83785
31179,4555458.92523
31180,4220566.53215
31181,8914134.78038
31182,6708049.23988
31183,7823172.89368
31184,5131006.66709
31185,4189634.26864
31186,8588832.29523
31187,3591063.10696
31188,5158575.61175
31189,4863823.63047
31190,7588212.8317
31191,13048039.5724
31192,3940909.27017
31193,5356925.14459
31194,9695191.45826
31195,7636159.78571
31196,5122645.6853
31197,14919829.3535
31198,5626491.18428
31199,6550157.34809
31200,10393240.9464
31201,3929565.51607
31202,3694853.83566
31203,6264150.13571
31204,3593862.75607
31205,8831070.47888
31206,5909429.80927
31207,4361709.83883
31208,5065032.55021
31209,4192024.0916
31210,5671879.60763
31211,7918933.68791
31212,4816008.17821
31213,10915152.6541
31214,6780328.88239
31215,5115138.68008
31216,5797620.39149
31217,6820878.58756
31218,8413733.82898
31219,3476193.17617
31220,7179576.9221
31221,3956406.29616
31222,6874248.62513
31223,9595214.1764
31224,7382304.85727
31225,11461428.722
31226,6145862.94097
31227,9347657.34341
31228,9916133.5438
31229,4446717.65771
31230,6037868.3296
31231,4138454.25145
31232,6850465.45073
31233,6412633.07115
31234,6405564.25001
31235,5459920.26602
31236,6427977.81995
31237,11079602.8949
31238,6569121.38171
31239,11975197.1094
31240,6262206.64142
31241,6313230.34741
31242,6752879.34697
31243,3749940.50431
31244,6870079.22491
31245,7947982.86333
31246,10957691.7345
31247,5713445.15103
31248,7220154.31656
31249,9698113.95301
31250,5744096.79295
31251,6812749.24285
31252,6257039.93598
31253,8745729.8702
31254,5708714.14522
31255,11897321.4625
31256,6494999.57429
31257,5180678.98304
31258,9011462.26345
31259,10591893.4888
31260,8279067.87773
31261,21680471.6148
31262,5802263.97872
31263,6135154.64193
31264,3789047.43158
31265,12814466.3651
31266,7658921.23615
31267,3978665.62521
31268,4197052.31151
31269,8240998.97936
31270,4141252.6727
31271,5394568.73072
31272,16498205.7235
31273,7792102.84543
31274,5979375.81967
31275,6343878.67284
31276,5686313.34693
31277,4865197.20664
31278,14081998.862
31279,14574333.6972
31280,7225085.24395
31281,6698653.01233
31282,12237662.8876
31283,6305735.82574
31284,4097508.68029
31285,5115459.04067
31286,7508444.47756
31287,9857813.59797
31288,4451447.17052
31289,8708700.85523
31290,5806643.85267
31291,6652765.49118
31292,3850903.01183
31293,6755616.47522
31294,3809375.63087
31295,18248252.8652
31296,9654566.23343
31297,8807820.11989
31298,3637326.83145
31299,9709911.96122
31300,7028583.02672
31301,6156803.27735
31302,5343607.6851
31303,8231070.88291
31304,6592933.14154
31305,8532196.99803
31306,3138788.37673
31307,6213488.79853
31308,8070825.87925
31309,9059807.1118
31310,61509490.5516
31311,5484184.51964
31312,5674549.97825
31313,12114242.81
31314,6496037.70806
31315,9763194.91736
31316,11670865.2005
31317,18064635.495
31318,8372838.41468
31319,6669534.43111
31320,6106677.34632
31321,6838870.18952
31322,6330024.7166
31323,8024311.25594
31324,6939902.82905
31325,6266855.81379
31326,5885087.36445
31327,7751564.14708
31328,14547860.9134
31329,5450263.22152
31330,11565116.8484
31331,8151344.73947
31332,5871131.89227
31333,5365431.44719
31334,4175985.30118
31335,8601648.83196
31336,8392392.24915
31337,7479216.53702
31338,3968184.46714
31339,4744162.55007
31340,6398316.7956
31341,9714868.59118
31342,5078503.84788
31343,3344090.55912
31344,3985463.99464
31345,5052596.75299
31346,3841295.18246
31347,8342898.20618
31348,11458584.1324
31349,11092963.9582
31350,3478693.69678
31351,5706662.83912
31352,9931102.78446
31353,5034006.24875
31354,7565748.23159
31355,9836085.73014
31356,4176424.90807
31357,5228630.06243
31358,2494156.75444
31359,6348909.05999
31360,9875545.12588
31361,4724384.43904
31362,9835791.15955
31363,5482958.68026
31364,3392322.4046
31365,3930759.9875
31366,6537643.05328
31367,9906808.85437
31368,6207161.66084
31369,4387248.58711
31370,9686983.7988
31371,9455804.52314
31372,6878420.81401
31373,5617564.37783
31374,6028874.50724
31375,5800999.65681
31376,6547856.05235
31377,9120117.31361
31378,5910906.25536
31379,32347058.8952
31380,4429590.96733
31381,7848280.73781
31382,5159929.11279
31383,7732588.61885
31384,23357604.1789
31385,12895627.7139
31386,9348325.32061
31387,12060478.7093
31388,5093060.05703
31389,4355510.38146
31390,7312653.84558
31391,5487653.30805
31392,10075443.7333
31393,8644935.69
31394,5816024.22591
31395,4363093.97946
31396,8961648.9499
31397,6766422.69365
31398,2092543.15283
31399,11180830.0607
31400,4016752.07943
31401,11494776.7833
31402,9467572.01333
31403,5098035.1786
31404,4141321.61111
31405,3952649.12971
31406,5961455.82566
31407,3238548.09828
31408,6168133.22113
31409,4149824.14506
31410,11313093.8081
31411,8355396.99284
31412,10719519.5531
31413,7511778.96677
31414,4398009.61219
31415,15125662.2779
31416,6523113.54339
31417,4830479.65903
31418,6873032.24465
31419,9682315.68928
31420,9441936.86827
31421,6811821.10253
31422,6717446.15961
31423,6894910.51349
31424,19826412.9716
31425,6146944.98588
31426,4650184.01034
31427,5906646.23223
31428,7163951.69058
31429,13903509.998
31430,5137867.95875
31431,5514237.57658
31432,4978926.57622
31433,5669373.97309
31434,3976987.17497
31435,11391234.9553
31436,9369884.60003
31437,12648470.3942
31438,9016919.6705
31439,11090933.6348
31440,6864211.75216
31441,6785088.6835
31442,7540516.89026
31443,11798516.0161
31444,5995912.76223
31445,9406319.78569
31446,13394723.4386
31447,6322060.02711
31448,8141762.58632
31449,7802980.08086
31450,6504518.87662
31451,8048921.5744
31452,11221863.8873
31453,2949910.0172
31454,5580470.68274
31455,7974326.29016
31456,4990056.79793
31457,5405855.30993
31458,15993627.3622
31459,8195167.24926
31460,5102834.85646
31461,4738313.87972
31462,3664034.00845
31463,5468887.13776
31464,7911415.3965
31465,5119070.0931
31466,51200338.5229
31467,3396404.31329
31468,14829355.7669
31469,4919199.71725
31470,5610624.24783
31471,12768254.8354
31472,2527556.16219
31473,7581665.15154
31474,3856155.06288
31475,7134683.65585
31476,22394147.2343
31477,7049042.60501
31478,5131532.40571
31479,6053149.39834
31480,9886678.08749
31481,8448072.77209
31482,10172762.664
31483,9373415.63927
31484,6830377.86386
31485,3142160.06122
31486,2821210.53685
31487,4722472.52522
31488,14194486.9825
31489,8028966.48013
31490,4703285.16996
31491,6194069.22931
31492,8114829.55496
31493,8990403.22992
31494,5382829.02867
31495,5415645.05574
31496,8140615.47133
31497,4477320.24965
31498,5936370.77033
31499,11572451.0001
31500,10529589.0916
31501,8890949.78254
31502,9385441.21607
31503,5415376.37385
31504,9942172.11382
31505,17951380.9312
31506,7552934.87369
31507,6891526.21263
31508,6578084.64069
31509,5650355.03225
31510,5436804.45946
31511,5090949.21417
31512,6012280.24152
31513,24739701.9799
31514,26153116.5754
31515,2198189.64182
31516,17545767.5457
31517,5844357.44808
31518,7821352.08827
31519,6055272.0824
31520,5648134.49883
31521,5005932.39524
31522,4423651.69338
31523,6864968.96188
31524,9245190.71306
31525,11397267.3239
31526,5570624.67695
31527,6927878.20215
31528,4528903.7217
31529,6191469.5911
31530,6487102.27333
31531,9082972.92387
31532,5806526.83527
31533,14447384.7485
31534,7671639.63316
31535,9630408.91422
31536,7322828.76364
31537,4219704.79125
31538,5154236.70425
31539,3730670.73726
31540,9442142.00797
31541,2709935.37718
31542,5631355.36949
31543,3816118.8233
31544,4895168.32684
31545,7725443.88018
31546,12516910.0288
31547,5456408.98433
31548,5131197.47243
31549,5676190.97251
31550,5279289.91912
31551,5814116.40833
31552,7340560.52598
31553,5822915.05137
31554,8097176.0836
31555,3809114.72704
31556,7085148.25983
31557,5971406.23409
31558,9839319.97641
31559,2607743.40854
31560,7239361.87378
31561,6919506.72819
31562,35749055.7054
31563,3739925.01788
31564,8021125.70603
31565,9315509.714
31566,5963615.7211
31567,16046456.2149
31568,6310596.8055
31569,6718529.40748
31570,6914010.20328
31571,6539832.26653
31572,3620221.17292
31573,5723025.53768
31574,11259185.3273
31575,5686340.52998
31576,6842318.03765
31577,4917838.8175
31578,8334214.58807
31579,5523018.71202
31580,7404602.77768
31581,5499119.81419
31582,6272761.12003
31583,8619464.2681
31584,4264610.53917
31585,6636186.02352
31586,12953575.0936
31587,14540579.2764
31588,9219493.23091
31589,3547703.03096
31590,5468434.01082
31591,6403069.76289
31592,7694524.4021
31593,7533617.18088
31594,7963261.38003
31595,5191204.17938
31596,3699616.69717
31597,5693858.6222
31598,3566929.81277
31599,6426985.54625
31600,7155089.43085
31601,15289713.5091
31602,5281688.36167
31603,16092724.3732
31604,3562781.30211
31605,5115697.10117
31606,6127497.88731
31607,7196376.36888
31608,5293783.16554
31609,5629187.77539
31610,7476914.14828
31611,5693330.026
31612,5744302.70564
31613,5046805.83853
31614,14253485.6154
31615,9859321.17363
31616,10999161.5546
31617,4370355.5299
31618,6637584.69046
31619,9514650.11365
31620,4287389.07978
31621,5630094.27461
31622,33392647.8541
31623,10295551.1638
31624,5065153.18535
31625,9897777.10846
31626,5869359.04928
31627,7666764.5871
31628,10841993.3092
31629,10043531.5151
31630,3845308.86794
31631,5905005.43649
31632,17685075.8605
31633,5240522.87598
31634,8696839.80767
31635,12961773.3813
31636,6102869.7046
31637,5544047.28512
31638,7637335.49664
31639,3671740.24755
31640,10786108.2851
31641,3979907.93215
31642,3185570.97379
31643,5718207.81885
31644,11543478.5955
31645,5641452.15919
31646,8560315.15536
31647,5638254.8795
31648,10860147.6006
31649,5969480.4715
31650,6454476.99877
31651,12814238.8115
31652,5367167.51039
31653,5559473.76166
31654,5665576.20677
31655,4123855.16415
31656,22865325.7437
31657,7095961.64173
31658,4242382.39913
31659,7665322.7626
31660,5197675.35927
31661,5210016.45189
31662,6589744.32782
31663,3906491.60149
31664,3672626.69657
31665,4222412.53119
31666,5809324.43699
31667,8602307.30602
31668,9631515.04589
31669,12141084.8851
31670,6571793.91247
31671,5421093.80066
31672,8585491.29302
31673,6783577.2375
31674,9078051.86593
31675,7691468.56641
31676,7321232.2919
31677,5156557.05107
31678,4908217.40095
31679,8344584.07219
31680,7483107.76014
31681,6175979.33726
31682,3526431.17537
31683,6649728.62165
31684,4992846.34749
31685,3712870.42969
31686,12523816.9706
31687,9837060.26357
31688,10432635.1297
31689,3812682.96774
31690,7099595.4978
31691,3803313.5342
31692,4056697.94181
31693,6342929.31455
31694,7069886.1652
31695,6690662.74673
31696,3373169.88537
31697,4929306.75498
31698,3301410.43519
31699,5572626.32033
31700,5580561.19736
31701,8908186.16325
31702,5775426.80933
31703,8736135.54616
31704,6225457.81489
31705,10286698.8123
31706,5648384.47673
31707,11168198.1599
31708,8308545.79888
31709,5084778.52724
31710,11183586.5148
31711,7809008.10032
31712,8084065.89018
31713,5632041.11664
31714,5394169.78412
31715,5170475.79265
31716,6123322.54135
31717,10300572.65
31718,4715244.8409
31719,7771074.59066
31720,4406870.12183
31721,4590403.60132
31722,5727076.32956
31723,5733598.02176
31724,6427179.30343
31725,4877357.96156
31726,12555658.4734
31727,5740341.30619
31728,4546357.71508
31729,7335600.23977
31730,3671109.76864
31731,7130839.03251
31732,7891546.56105
31733,3456069.62127
31734,4313187.21972
31735,2949611.55246
31736,6356312.45069
31737,5369812.85935
31738,5593835.94286
31739,6044843.22764
31740,7848701.74204
31741,11929645.1831
31742,12597528.3668
31743,7418884.98564
31744,5084774.96451
31745,3664010.90119
31746,9914626.02278
31747,5215796.02429
31748,17135652.1629
31749,5561559.33012
31750,9180905.61908
31751,8149716.19501
31752,4175670.17002
31753,3621001.1435
31754,7215898.96591
31755,9584711.16512
31756,1990739.09854
31757,6362508.01419
31758,6241495.48444
31759,6245348.12074
31760,5997722.50329
31761,22057170.7477
31762,2435470.14752
31763,11233441.668
31764,6475583.17608
31765,3873240.70567
31766,8366930.15364
31767,3628332.07939
31768,6602876.04905
31769,9261631.29207
31770,3625040.40278
31771,4156724.08217
31772,8176708.84419
31773,5667636.502
31774,6576007.97025
31775,11342699.8049
31776,1975652.80407
31777,4020046.52917
31778,11004944.8631
31779,8623709.95337
31780,6672515.68241
31781,7286610.8597
31782,5978279.39605
31783,3766527.85368
31784,6184745.02077
31785,6548976.00952
31786,4938516.67317
31787,6721404.97501
31788,5524610.63113
31789,6048677.19177
31790,4100847.41882
31791,9035304.55853
31792,7296723.97606
31793,8379616.7683
31794,6775334.22094
31795,6028693.68171
31796,5213837.13773
31797,14861966.2032
31798,8148238.57361
31799,4277094.08896
31800,5686267.37524
31801,3304716.87483
31802,6545928.08457
31803,7789286.90004
31804,5463255.69801
31805,3596412.14418
31806,7045632.32321
31807,6223180.51281
31808,8535241.4033
31809,7268121.84808
31810,3903461.5995
31811,7449761.0563
31812,6693141.53913
31813,6104815.66405
31814,5354880.09084
31815,6052669.94736
31816,4963585.87837
31817,3316696.85638
31818,6476228.96295
31819,5864629.17833
31820,9965519.23825
31821,14349571.8169
31822,5271682.91938
31823,5114861.44861
31824,3542578.95985
31825,4816653.54182
31826,6142450.20865
31827,7636136.89991
31828,5570407.00254
31829,8302456.42461
31830,6403729.15065
31831,3612557.65405
31832,11755137.5567
31833,11077981.8787
31834,6588083.51106
31835,4472841.43061
31836,7501469.89521
31837,3450927.8452
31838,8067064.79627
31839,4755686.04586
31840,10278100.5253
31841,4971820.17799
31842,7627477.45516
31843,3660568.75116
31844,6147767.24315
31845,8664316.57472
31846,4935344.49542
31847,5080787.04536
31848,5850979.87166
31849,8816651.29401
31850,6474208.02557
31851,12156824.3351
31852,7282091.3509
31853,9443530.89647
31854,6298168.57568
31855,4452926.419
31856,6030481.368
31857,9441457.50796
31858,11446523.7098
31859,31814191.5488
31860,7039702.64343
31861,13768900.0104
31862,6721580.93231
31863,10007889.8624
31864,3375229.10412
31865,5441478.27148
31866,3201083.44431
31867,8121429.14305
31868,5421386.56574
31869,10735453.3929
31870,3319223.44466
31871,4614141.09355
31872,11186110.5982
31873,6291631.25846
31874,4944756.75495
31875,5766019.04743
