id,price_doc
30909,14408359.7063
30910,6946392.14062
30911,4393433.70625
30912,6358803.75
30913,17744317.9859
30914,5928279.9
30915,7421668.82812
30916,5591657.82219
30917,8863255.41563
30918,6510439.50781
30919,4003301.7375
30920,5057888.275
30921,3883205.67578
30922,5837569.425
30923,3204877.10375
30924,4725979.36563
30925,14959181.5406
30926,6710569.59375
30927,7903077.45
30928,4489272.375
30929,4725979.36563
30930,10222810.9344
30931,10708742.3719
30932,4819020.84219
30933,4507684.59375
30934,13128387.9609
30935,6785289.16844
30936,6679608.81562
30937,8987692.44844
30938,4354023.03906
30939,10056756.75
30940,6697718.66719
30941,6508758.41719
30942,3498372.475
30943,6604202.82141
30944,4706498.94117
30945,3336200.65625
30946,14574313.5047
30947,6755096.54188
30948,7616930.7
30949,5828007.30703
30950,6477294.5125
30951,15016676.0297
30952,7768278.16875
30953,10457372.7422
30954,4546140.4625
30955,6330576.83125
30956,7526192.47031
30957,5997700.27813
30958,25083229.1328
30959,7995361.49844
30960,7636425.22656
30961,8466663.0875
30962,10485320.5547
30963,3712587.15937
30964,3905131.16406
30965,6833676.76172
30966,11946662.1719
30967,11429752.3125
30968,3550763.60234
30969,3230661.94328
30970,6381834.0
30971,10606336.1719
30972,3345635.02594
30973,5164798.62156
30974,4794140.3125
30975,7638891.49375
30976,5251868.0
30977,6873968.42
30978,7639495.91719
30979,3140566.31367
30980,8289857.20062
30981,5765543.97891
30982,6595675.63
30983,3730612.47187
30984,5253856.87836
30985,3661446.57812
30986,10027047.5281
30987,9338643.94531
30988,6915589.48125
30989,7103309.09063
30990,13192684.725
30991,10015711.6125
30992,2839002.42227
30993,6881169.88281
30994,4870490.79688
30995,6900790.44375
30996,5228480.30555
30997,6853665.25781
30998,6347691.69063
30999,7346661.95625
31000,8314428.11719
31001,6473403.5
31002,9265408.625
31003,9452688.29688
31004,3953982.25312
31005,2799900.25547
31006,7797614.94531
31007,5049598.3375
31008,4929516.66055
31009,6357595.31094
31010,6385672.27969
31011,4172103.82094
31012,5656466.5
31013,6959259.45
31014,14121153.3187
31015,7373854.47344
31016,4073861.56188
31017,9066375.12656
31018,5645450.2
31019,4533652.27109
31020,7128307.9575
31021,12204243.42
31022,21291157.8
31023,9527839.4225
31024,4781979.83437
31025,5922430.09219
31026,6547629.03906
31027,4441811.55313
31028,4201632.6
31029,7457219.69063
31030,6696558.04187
31031,10036245.4
31032,10865302.525
31033,8390875.85156
31034,6917045.78906
31035,10120669.5744
31036,6204625.71094
31037,26113065.8141
31038,4274271.3
31039,9463004.05703
31040,5321764.43594
31041,4366864.73438
31042,3312499.01328
31043,6064028.63281
31044,8844039.39375
31045,7050449.99063
31046,15616971.0
31047,8507477.80938
31048,5717785.77187
31049,5032462.59687
31050,7103527.11719
31051,6023829.53906
31052,3689459.025
31053,18702028.1378
31054,6247474.40625
31055,5167987.90625
31056,12854767.8159
31057,5101591.15156
31058,8235370.72266
31059,3047311.97031
31060,7092592.65859
31061,6502230.5
31062,5749379.04219
31063,3399814.00461
31064,4954789.0625
31065,10899790.2937
31066,4365094.375
31067,9038147.48438
31068,4161758.41797
31069,4686731.84609
31070,4785963.13734
31071,3045925.09375
31072,8215878.74844
31073,1983569.55
31074,6995222.80312
31075,6595405.54531
31076,6812330.36875
31077,5127816.96453
31078,4298740.975
31079,4888641.61188
31080,6398294.86359
31081,2880208.19797
31082,10623613.3875
31083,4697944.69219
31084,8897411.34375
31085,13022449.5578
31086,3829228.975
31087,4989628.16562
31088,7606340.62031
31089,6509975.96094
31090,30090679.4906
31091,3126823.28789
31092,6987617.28594
31093,5940469.63125
31094,6369605.30469
31095,5032234.81875
31096,19091011.5859
31097,9501514.96875
31098,9679898.41406
31099,18537074.3063
31100,4737035.89062
31101,4182221.23594
31102,5980036.23438
31103,10494837.9344
31104,5053527.79062
31105,8323096.775
31106,4478753.80391
31107,11428005.7125
31108,6824717.55
31109,5463765.65313
31110,8733894.90188
31111,11095423.825
31112,5553883.75313
31113,3567087.36562
31114,4570083.53438
31115,5521048.70156
31116,5520854.325
31117,6037249.9125
31118,3772474.57383
31119,3468354.59305
31120,5149421.175
31121,5673366.41016
31122,5694503.58672
31123,4855364.69492
31124,5446970.03125
31125,13649489.2188
31126,18911345.5781
31127,5352178.11172
31128,5615480.27344
31129,5372723.20312
31130,12280559.4844
31131,8707094.25
31132,8184904.175
31133,10407544.875
31134,6312533.34531
31135,10072776.2625
31136,10819578.0875
31137,4924535.02734
31138,6597575.97187
31139,3923783.51562
31140,6418303.90547
31141,6210188.34375
31142,9073249.16719
31143,4943334.09609
31144,3731527.60312
31145,5539189.86563
31146,5441453.9125
31147,12638869.725
31148,5929467.17344
31149,2154700.04531
31150,8699594.68125
31151,4649617.75156
31152,8501995.96875
31153,5349480.71875
31154,15110127.4656
31155,6335822.32187
31156,8718428.775
31157,4080885.75844
31158,9620327.5875
31159,6131947.57734
31160,5279783.6875
31161,3198431.61969
31162,4889211.39687
31163,5546108.23594
31164,5780558.96719
31165,6391805.61562
31166,5219356.72219
31167,6882336.875
31168,10027133.1187
31169,7333750.56719
31170,5449963.6125
31171,11082027.7359
31172,5352828.83906
31173,10204395.5547
31174,9207648.68437
31175,17663342.5734
31176,4871116.92836
31177,8699594.68125
31178,4377043.90625
31179,4626792.57031
31180,4155131.99844
31181,7370756.12109
31182,7106436.88125
31183,7968230.15078
31184,5447270.93281
31185,3993749.31602
31186,8849459.21875
31187,3604779.87187
31188,4855364.69492
31189,4821212.38648
31190,7220383.4625
31191,14661244.4562
31192,3679661.35883
31193,5609597.86547
31194,8198902.26562
31195,7762792.34375
31196,4823726.68125
31197,14462412.7625
31198,6152190.8
31199,6409522.03547
31200,9866325.33484
31201,4198451.90625
31202,3633414.53125
31203,6408321.5
31204,3447354.45094
31205,8287778.17172
31206,5953068.18594
31207,4100541.20859
31208,5398397.0625
31209,4118142.30469
31210,6073002.34063
31211,7361027.34063
31212,5153775.93773
31213,10448854.5
31214,6670347.13094
31215,4871116.92836
31216,5228480.30555
31217,7207547.5
31218,7936341.14625
31219,3555153.4307
31220,7027974.84375
31221,3726078.22148
31222,6578756.2125
31223,9271953.07312
31224,6901256.74219
31225,9678793.425
31226,6185306.23906
31227,8950155.97906
31228,8531413.425
31229,3985455.46094
31230,5442457.42813
31231,3861329.97187
31232,6659157.38859
31233,6127759.97531
31234,5732299.12813
31235,5389257.26766
31236,6213698.60625
31237,10490820.6375
31238,6358780.96875
31239,13038998.7922
31240,6423894.02813
31241,6197551.03125
31242,7159492.0
31243,3689377.19062
31244,7251976.0
31245,7165668.9375
31246,8430972.5375
31247,5568050.26406
31248,7525895.7375
31249,9417973.23563
31250,5542474.52187
31251,7020061.99453
31252,6330927.85625
31253,7969386.43437
31254,5869121.86875
31255,11663357.3562
31256,6364237.25
31257,5142127.60938
31258,8175166.72031
31259,12239005.7125
31260,7405155.03125
31261,25075529.5563
31262,5253856.87836
31263,6119743.94219
31264,3691311.26125
31265,10795768.8281
31266,7626359.4
31267,3799194.29719
31268,4188410.23234
31269,7686948.875
31270,3947058.68437
31271,5123999.03125
31272,17258308.2375
31273,7785198.5
31274,5646332.37188
31275,5884237.3875
31276,5564108.88906
31277,5079750.35938
31278,14350818.8438
31279,15582864.1875
31280,7630006.70312
31281,6981157.31484
31282,12204243.42
31283,6330927.85625
31284,4428345.44687
31285,4885276.41164
31286,7327760.94531
31287,10027047.5281
31288,4362847.55156
31289,8962532.56875
31290,5821722.45344
31291,6228152.85938
31292,3719541.225
31293,7194751.5
31294,3758971.75312
31295,17913624.995
31296,9259376.37813
31297,8476753.06406
31298,3805613.94375
31299,9315920.89406
31300,6991122.34688
31301,6829175.19219
31302,5031187.70625
31303,7727925.31875
31304,6866315.00859
31305,7845673.89531
31306,2929911.51172
31307,5996817.02813
31308,7971030.51094
31309,8676426.95
31310,54488745.6562
31311,5282671.70859
31312,5307941.11875
31313,11977841.0938
31314,6435092.29125
31315,9895837.37469
31316,11967852.9441
31317,16892509.9688
31318,7893302.65625
31319,6649350.82188
31320,5923446.1875
31321,8144397.68766
31322,7329627.75938
31323,7753520.25078
31324,6442257.7
31325,5995441.7125
31326,5370808.38281
31327,7539862.1
31328,13669955.1062
31329,5246850.58609
31330,10661780.8125
31331,8405891.38125
31332,5180627.27813
31333,4987249.41406
31334,4188410.23234
31335,7517109.35312
31336,8622984.84844
31337,7264336.6125
31338,4452165.91719
31339,4495852.4375
31340,6252309.6
31341,9411493.72188
31342,5051889.60938
31343,3140839.32531
31344,3736393.18828
31345,4768000.2
31346,3744031.08398
31347,8572363.87812
31348,11715798.2844
31349,9404529.6875
31350,3551688.43047
31351,5356035.85
31352,10327705.2422
31353,5104246.12344
31354,7428924.88125
31355,10154185.1141
31356,4362963.98125
31357,4825054.32812
31358,2761171.2
31359,6324677.5
31360,12526447.5
31361,4764380.99375
31362,9733723.1075
31363,5349506.97188
31364,3950539.425
31365,3388634.08352
31366,6632963.47187
31367,10052668.75
31368,6018241.3125
31369,4838034.06258
31370,9129109.21875
31371,8849999.60484
31372,6769661.0
31373,5054657.3875
31374,5819917.44141
31375,5493409.6
31376,6414686.83969
31377,9372348.3
31378,5665558.95938
31379,27725947.4625
31380,4596566.46484
31381,7831224.48281
31382,4883946.39375
31383,7890327.42813
31384,21127138.7063
31385,13952001.1937
31386,9314565.60938
31387,13968737.2203
31388,5103063.41797
31389,4258917.5
31390,7434160.7625
31391,5334782.50625
31392,9441750.40625
31393,8679063.69375
31394,5463896.2875
31395,3944175.59141
31396,8697160.5
31397,7321505.86125
31398,2267727.44219
31399,11208283.3734
31400,3923626.80937
31401,10194109.1437
31402,9654485.225
31403,4915077.8125
31404,4339009.825
31405,3983719.85156
31406,5938172.06062
31407,3092628.86367
31408,6348243.48594
31409,3328907.61945
31410,10661646.1875
31411,7729876.06563
31412,9846660.31562
31413,7504412.59063
31414,4459066.4
31415,16206903.8297
31416,5949098.1
31417,4819535.45625
31418,7619241.81484
31419,8723550.75938
31420,9027554.51875
31421,7359898.6125
31422,5997625.15625
31423,7112853.0
31424,20617762.3734
31425,5783451.975
31426,4612608.975
31427,5231400.2125
31428,7829690.57188
31429,12480199.6672
31430,4653178.07398
31431,5521048.70156
31432,4630769.10938
31433,5972370.46875
31434,3854547.35234
31435,10213337.2219
31436,9173949.9375
31437,12854767.8159
31438,9102174.62187
31439,10394104.7719
31440,6979001.92656
31441,6238186.875
31442,7066599.96328
31443,11299415.4938
31444,6837237.81562
31445,9944099.46875
31446,11116666.86
31447,6032689.88437
31448,8416079.64844
31449,7411863.78281
31450,6167730.48906
31451,7654368.16719
31452,10901583.1719
31453,3054747.125
31454,5721507.0375
31455,7219990.02812
31456,4915077.8125
31457,5111924.68125
31458,16618983.1833
31459,7993704.625
31460,4931408.75
31461,4553824.80469
31462,3447354.45094
31463,5496710.86437
31464,7229310.725
31465,5144785.625
31466,51809939.5106
31467,3126401.94023
31468,13892673.8281
31469,4867900.7125
31470,5482957.53438
31471,12895241.4797
31472,2784953.7093
31473,7501457.2625
31474,3769018.70414
31475,6905693.13141
31476,23196235.9078
31477,7026042.03281
31478,5004592.63906
31479,5962871.93906
31480,10220254.6875
31481,8480384.74688
31482,11063401.7813
31483,9377881.54688
31484,6267454.64297
31485,3386905.22344
31486,2652172.04688
31487,4864207.85312
31488,14339476.7875
31489,7088591.73828
31490,4362436.56641
31491,5889305.775
31492,7801976.8125
31493,8853825.99844
31494,5350766.05
31495,5468766.0
31496,8228541.95625
31497,4668842.10938
31498,6044247.81875
31499,11252089.8406
31500,11038687.7562
31501,9520186.025
31502,8428382.5125
31503,5432373.975
31504,10177152.9375
31505,19856624.4681
31506,6812014.73281
31507,6401072.78125
31508,5730893.77656
31509,5353341.95
31510,5855516.52344
31511,4826336.875
31512,5895537.24375
31513,20969103.8906
31514,22742959.6125
31515,2292981.01953
31516,14157039.1125
31517,5975093.70625
31518,7763331.17813
31519,5919059.9
31520,6366016.82812
31521,4614317.69219
31522,4329180.77109
31523,6870932.53438
31524,8158489.71516
31525,10290157.5141
31526,5244689.01344
31527,7078597.1875
31528,4587011.71875
31529,5454121.675
31530,7037045.85156
31531,8337865.58594
31532,5253856.87836
31533,15105726.8578
31534,7754980.125
31535,10248166.1
31536,7515240.66094
31537,4093772.67578
31538,5025849.14844
31539,3796286.45859
31540,8867917.1625
31541,2900131.29141
31542,5154051.09375
31543,3403939.68633
31544,4914001.875
31545,7403705.86641
31546,12896713.1963
31547,5786188.50469
31548,5800431.14062
31549,5352178.11172
31550,5332986.37969
31551,5847414.6
31552,7250824.92188
31553,6259718.08594
31554,7270510.0
31555,3922641.66484
31556,7379676.52875
31557,5325559.72422
31558,10027047.5281
31559,2872337.08867
31560,7463521.8675
31561,6575141.77031
31562,31980132.4375
31563,3232753.07695
31564,8196664.91719
31565,8676062.39844
31566,5455845.02812
31567,19247477.375
31568,6449036.23203
31569,6733288.57797
31570,6295551.525
31571,6214257.5
31572,3495565.59148
31573,5183354.67188
31574,10888291.4109
31575,5103049.17516
31576,7262453.02031
31577,4612937.36523
31578,7424639.05938
31579,5423277.82969
31580,6742764.29063
31581,5386688.3
31582,6162111.08281
31583,8335026.44688
31584,4351853.17969
31585,6649350.82188
31586,13303770.9166
31587,14636096.0813
31588,9242733.52813
31589,3749479.51953
31590,5196340.66875
31591,6612213.7375
31592,7668868.57336
31593,8228221.60313
31594,7358034.475
31595,5037846.92031
31596,3835547.63672
31597,5537816.4375
31598,3851362.44008
31599,6509855.40625
31600,6647006.025
31601,15192759.8109
31602,5193121.10156
31603,14875302.6906
31604,3510852.45
31605,4931408.75
31606,6093738.58594
31607,7639742.00937
31608,5103065.05078
31609,5361920.57188
31610,7171958.50937
31611,5345745.38633
31612,5679982.6125
31613,4814431.33344
31614,14155458.5062
31615,9570080.2375
31616,11245263.2375
31617,4843882.36719
31618,7059440.36812
31619,10256594.1953
31620,4234141.54375
31621,6134944.52344
31622,29467552.5
31623,9892623.14062
31624,4819764.47414
31625,9277497.80469
31626,5495574.35938
31627,7554643.45187
31628,10092074.4375
31629,9977151.85938
31630,3850694.50187
31631,5656466.5
31632,15847484.625
31633,4870019.7
31634,9164941.36875
31635,13377757.0962
31636,5506163.06094
31637,5428536.07656
31638,7587448.32375
31639,3437452.98
31640,10173408.4125
31641,3911796.26719
31642,3036788.10961
31643,5680748.6625
31644,11769334.3313
31645,5481782.66992
31646,8605271.29688
31647,5535993.6375
31648,10345849.875
31649,5365323.26094
31650,5841462.24375
31651,12390744.5156
31652,5594887.57656
31653,5022721.72187
31654,5238121.73828
31655,4209768.90469
31656,21972067.4594
31657,7079914.28125
31658,4273385.0
31659,6885442.69375
31660,5192209.08281
31661,5311675.75
31662,6946810.67813
31663,3714935.61562
31664,3500902.75617
31665,4006069.17625
31666,5649623.10156
31667,7372241.83125
31668,9752996.09453
31669,11183526.5
31670,6971935.04219
31671,6359312.29375
31672,8462654.3375
31673,7991592.38437
31674,8845988.25
31675,7674011.33859
31676,6974123.03047
31677,4839778.4568
31678,4318952.58211
31679,8260686.11562
31680,6133055.54063
31681,6452005.0
31682,3458462.85586
31683,6649350.82188
31684,4694470.52344
31685,3322401.52398
31686,12668047.7594
31687,11690606.6297
31688,10592125.2938
31689,3746778.43125
31690,7169792.58984
31691,3614272.50438
31692,4294988.3925
31693,6135393.10938
31694,7308981.38672
31695,6981157.31484
31696,3049494.65625
31697,4736802.23008
31698,3052562.72578
31699,5153801.22812
31700,5151150.44219
31701,8777862.64062
31702,5968903.94766
31703,7626797.88438
31704,5699341.74375
31705,8764779.64375
31706,5509576.40156
31707,12454352.9466
31708,7690991.975
31709,4940046.99844
31710,10802290.3625
31711,7047554.21875
31712,8199732.3
31713,5352178.11172
31714,4981681.71484
31715,4957021.92234
31716,5675432.2
31717,10688519.1658
31718,4803314.11875
31719,7368557.80781
31720,4439861.3
31721,4453992.88859
31722,5685450.32187
31723,5453292.82188
31724,5807049.37266
31725,4858128.125
31726,12973531.2437
31727,5920921.625
31728,4568995.61016
31729,6513349.37344
31730,3557650.62656
31731,6621697.2375
31732,7644133.73438
31733,4115605.27812
31734,4277792.4875
31735,2902465.5075
31736,6082818.6375
31737,5186467.86719
31738,5335254.97578
31739,5791458.52344
31740,7629155.14375
31741,10066184.2312
31742,13098958.4041
31743,7768278.16875
31744,4737469.41109
31745,3661546.59375
31746,9704904.72187
31747,4930217.8125
31748,17111114.1516
31749,5448654.8625
31750,9585035.2
31751,7468640.32031
31752,3986756.11367
31753,3237415.29375
31754,8824982.83594
31755,8934064.57812
31756,2062943.53875
31757,5708398.41094
31758,5673802.0625
31759,5951170.42031
31760,5694918.91406
31761,15230296.4297
31762,2776810.64625
31763,11426610.3372
31764,6070114.05
31765,3469413.22906
31766,8156562.69531
31767,3662625.11344
31768,7159354.0
31769,10696014.95
31770,3754962.80789
31771,3923783.51562
31772,8089213.34531
31773,5368603.49375
31774,6162627.35469
31775,11769692.4891
31776,2154700.04531
31777,3822302.03906
31778,10640423.2188
31779,8506417.51
31780,6981157.31484
31781,6903615.58594
31782,6216718.33594
31783,3407724.40586
31784,5582342.99219
31785,6167129.80938
31786,4683578.58906
31787,6670313.11406
31788,5254791.69609
31789,5694918.91406
31790,3816166.36875
31791,8296686.87203
31792,7128307.9575
31793,7953075.9
31794,6486856.01172
31795,5441856.825
31796,4360467.76172
31797,12929546.6891
31798,7960069.36156
31799,4062432.80625
31800,5573590.93125
31801,3123251.61203
31802,5875638.75
31803,7203884.75625
31804,4753379.59063
31805,3133425.08281
31806,6844323.37656
31807,6540625.67813
31808,8285625.4
31809,6355393.22812
31810,3737938.96406
31811,7258723.57812
31812,6399641.15
31813,6085053.92578
31814,5522420.175
31815,5664148.55781
31816,4738809.78125
31817,3140566.31367
31818,5976384.07031
31819,5812128.08438
31820,11479605.65
31821,12136484.8266
31822,5513054.4
31823,4835516.70758
31824,3598085.61875
31825,5086862.0875
31826,5686266.09687
31827,7570767.30313
31828,5465485.19531
31829,8692671.68438
31830,6533202.85313
31831,3481508.94875
31832,11917382.3438
31833,10328936.4313
31834,5946621.45312
31835,4488046.66758
31836,7933074.10156
31837,3571709.63906
31838,7629864.18594
31839,4721819.70859
31840,9170815.6
31841,4706498.94117
31842,6216014.93125
31843,3409119.93977
31844,6258565.5
31845,8309769.7625
31846,4629847.28594
31847,4789964.17344
31848,5283313.51875
31849,8049448.94688
31850,6375300.69094
31851,11455839.8944
31852,7329627.75938
31853,8992762.90875
31854,6294965.1125
31855,4601588.4375
31856,6480593.12812
31857,9144228.82031
31858,12150118.7375
31859,31006107.4125
31860,6550770.1875
31861,11287914.1016
31862,7159492.0
31863,9565233.49969
31864,3382323.50305
31865,5421373.16875
31866,3036788.10961
31867,7661647.98438
31868,5272668.13437
31869,9720205.23906
31870,3525789.38906
31871,4872776.25
31872,11547349.0687
31873,6111370.38672
31874,4765302.88711
31875,4980899.98438
31876,4776731.42555
31877,21809239.375
31878,3366879.97461
31879,8561183.95625
31880,8650216.125
31881,4377253.18711
31882,12407274.6875
31883,4645376.81859
31884,5359356.84375
31885,5574250.5
31886,7829311.56875
31887,9580863.17812
31888,4104533.37891
31889,10824894.8859
31890,4468887.78125
31891,2923565.7
31892,3780119.97344
31893,17400174.5531
