id,price_doc
30583,7528115.92236
30584,4541872.88672
30585,3779054.85498
30586,9834847.84863
30587,6390241.66406
30588,8524422.49219
30589,8089046.26172
30590,12246718.7373
30591,5908294.27881
30592,7101815.85791
30593,7032678.8291
30594,6881576.56787
30595,5387166.29004
30596,6654546.91846
30597,6876006.71045
30598,10391564.3906
30599,11881693.8105
30600,5399191.68311
30601,6188798.4873
30602,2125509.65991
30603,13630109.8008
30604,4850343.73828
30605,7011236.21924
30606,18802878.7324
30607,5359596.74121
30608,9068507.70117
30609,6305573.8916
30610,3087682.65088
30611,5866269.3501
30612,6338263.03418
30613,9907967.79492
30614,18738577.248
30615,8176354.30371
30616,5911416.42627
30617,9499727.13574
30618,5200176.57715
30619,4592878.65967
30620,2757637.22388
30621,8800008.76758
30622,8008533.84814
30623,5371191.50977
30624,7364759.7832
30625,7778862.97119
30626,5962503.62988
30627,8082005.8623
30628,6805328.72607
30629,5311364.87988
30630,5054494.24512
30631,6484048.83105
30632,3966077.37964
30633,5906052.06152
30634,12306827.9795
30635,10249197.7236
30636,5436921.38379
30637,9842466.88477
30638,6580331.49023
30639,8647793.78027
30640,4902161.90186
30641,8651316.375
30642,6752652.6665
30643,7580404.46777
30644,10391564.3906
30645,6663157.97168
30646,5397399.72949
30647,5731874.74512
30648,30248516.127
30649,2826073.94897
30650,4660750.16016
30651,3171960.27466
30652,5017039.97168
30653,8665815.82324
30654,4892643.61523
30655,12673703.7773
30656,4131484.37402
30657,5993237.47852
30658,10670343.7061
30659,5217786.67676
30660,8182781.57812
30661,6673339.19971
30662,9631637.14746
30663,14017371.0469
30664,15562021.6494
30665,6315082.11914
30666,2924469.01538
30667,5244996.97266
30668,10321291.6436
30669,4793926.6582
30670,2906282.91357
30671,7038140.43164
30672,16046782.2246
30673,10928886.0645
30674,10114789.2275
30675,2226693.00806
30676,6583287.90234
30677,4468009.04736
30678,15569725.9482
30679,6278678.78027
30680,5411119.35938
30681,2623670.60889
30682,8653874.25586
30683,10682623.4502
30684,5269433.83594
30685,7507596.35303
30686,10358061.8994
30687,5410412.82861
30688,5140450.53809
30689,11411594.5869
30690,30270305.0566
30691,4647523.42529
30692,6311662.51025
30693,11368340.5342
30694,5845756.48682
30695,6598605.96826
30696,7449036.68848
30697,10243295.4375
30698,5778312.73682
30699,6120524.62354
30700,5287419.95361
30701,10391564.3906
30702,5530582.93359
30703,4022783.05957
30704,11941081.6729
30705,9143241.89062
30706,27966742.6992
30707,3747597.47095
30708,14324120.3584
30709,6223125.82324
30710,5285705.59863
30711,4909848.95654
30712,4480789.35059
30713,5792619.62549
30714,6671041.89697
30715,4117748.45801
30716,10682623.4502
30717,7454928.43652
30718,8466938.19141
30719,16553683.3184
30720,6786877.0166
30721,3519803.5708
30722,8201938.86035
30723,6871673.64111
30724,13628705.3613
30725,6873325.24658
30726,11025279.8525
30727,10356255.0967
30728,12860487.5186
30729,3524294.23242
30730,5901620.79639
30731,7014867.54785
30732,4945682.75977
30733,9487957.05176
30734,6934021.74756
30735,6144743.54004
30736,5736227.93262
30737,7714699.43994
30738,6729727.53955
30739,4047372.7251
30740,7458562.16016
30741,12178166.5723
30742,4711262.08008
30743,5343948.6416
30744,10909163.5576
30745,6716160.71191
30746,6155388.92285
30747,20221082.8418
30748,18672877.0723
30749,4984391.06543
30750,6676993.0415
30751,3457631.73779
30752,9091142.55176
30753,10918353.7266
30754,5835140.32324
30755,4457836.92041
30756,8172073.9248
30757,5172390.03955
30758,10299060.1143
30759,6414609.55078
30760,4445673.57422
30761,8587184.45801
30762,7132991.34814
30763,12909307.5967
30764,6472365.92578
30765,6295725.57129
30766,4012407.35596
30767,10028402.7891
30768,4661070.13477
30769,6416561.4917
30770,6315082.11914
30771,3257605.93359
30772,8069467.45605
30773,8646680.5752
30774,6065913.86719
30775,13055301.2812
30776,5436936.71191
30777,6339526.64648
30778,9811652.56348
30779,7044748.29053
30780,7654706.5957
30781,6843284.5166
30782,5281966.49414
30783,5518018.18213
30784,3952145.07202
30785,5250101.71729
30786,4695831.44824
30787,6815512.82812
30788,5604021.41748
30789,7577180.77148
30790,6619696.03125
30791,10973805.1348
30792,7283513.05664
30793,11438812.5469
30794,15749171.3496
30795,11224103.8359
30796,10728290.7246
30797,17071727.959
30798,3051258.95435
30799,8966815.17188
30800,9721650.60352
30801,6783990.53906
30802,23050800.334
30803,4098332.03467
30804,4625137.17773
30805,16235967.6914
30806,6934021.74756
30807,5701736.29834
30808,11753576.5518
30809,5341354.83545
30810,10094610.709
30811,4488444.79102
30812,5202279.8833
30813,4511038.44727
30814,3045218.23608
30815,4411472.69531
30816,8249114.99707
30817,2167086.48047
30818,7390877.47119
30819,6362518.35498
30820,5320272.43652
30821,19872358.418
30822,8203933.43262
30823,6405067.31396
30824,4127880.82764
30825,5650867.52051
30826,9299431.65234
30827,6070387.28467
30828,6247249.89697
30829,5385502.23047
30830,10331405.332
30831,6391472.7041
30832,5724068.89746
30833,5809808.68066
30834,4292148.99023
30835,7968461.33936
30836,7123739.3877
30837,5386616.87256
30838,4313412.93164
30839,5982730.04883
30840,13207971.3223
30841,9966163.89551
30842,7377694.80469
30843,5007193.56738
30844,6881576.56787
30845,8569546.57617
30846,4701073.66699
30847,5023915.59375
30848,8846355.26953
30849,5082316.70801
30850,4189559.76562
30851,5759645.47559
30852,6847540.94531
30853,4108663.66992
30854,5571956.41699
30855,8167905.63281
30856,9609837.67969
30857,2557031.58545
30858,4698371.12695
30859,6028997.51514
30860,5556376.81494
30861,8310801.12012
30862,6559880.41846
30863,5106540.89355
30864,6117741.13184
30865,11048467.4736
30866,8508381.60938
30867,5749492.50879
30868,8114729.49316
30869,5516255.44775
30870,3349721.98359
30871,4393336.41094
30872,5319695.71875
30873,4545535.80938
30874,4983974.46094
30875,5061258.74062
30876,5109158.08594
30877,4779343.55625
30878,6201047.72812
30879,9467334.15937
30880,6801924.78281
30881,2208910.39922
30882,10760478.8812
30883,2689683.49922
30884,6216081.06094
30885,5386392.40313
30886,7632534.64687
30887,4663570.42969
30888,4504883.47969
30889,5008112.18906
30890,6706184.5125
30891,4119293.48438
30892,4017773.22422
30893,4707432.49688
30894,4727669.1
30895,4664593.50937
30896,5728614.24844
30897,7498689.84844
30898,7485436.1625
30899,4950327.25781
30900,3512002.02422
30901,6258659.8125
30902,2176751.70703
30903,5696325.19687
30904,7571382.58125
30905,6208314.05625
30906,6509695.75781
30907,13026837.45
30908,4120868.90156
30909,14433069.4125
30910,7644022.20469
30911,4725766.81875
30912,6869880.64219
30913,17784191.7937
30914,5124759.20625
30915,5376877.13437
30916,6783662.88281
30917,4913996.58281
30918,7283959.95469
30919,4487718.52969
30920,4659076.41094
30921,3954604.45078
30922,5544642.89062
30923,3814493.47031
30924,5126871.02813
30925,9540750.62812
30926,8155143.45
30927,8367754.7625
30928,4156688.27812
30929,5126871.02813
30930,9848357.23125
30931,9211942.7625
30932,3838263.77812
30933,4228791.49688
30934,13249456.5
30935,7744955.12344
30936,5585466.13594
30937,9362677.79063
30938,5605487.8875
30939,10126017.8719
30940,6903757.18125
30941,7305930.3375
30942,4235851.18125
30943,6561083.42344
30944,5391649.74844
30945,3997566.07266
30946,13926634.8281
30947,7503776.27812
30948,8955016.02187
30949,6452240.10469
30950,6312133.71094
30951,16862079.7875
30952,8297713.15312
30953,10127871.8719
30954,4900415.55
30955,6475121.55469
30956,7632054.24844
30957,5609525.64844
30958,32541091.275
30959,8103958.56562
30960,7894758.80625
30961,8746939.28437
30962,10703644.125
30963,4450430.4375
30964,3485396.15859
30965,6985569.27656
30966,10237956.9844
30967,8075213.35781
30968,3655542.18047
30969,3069823.26562
30970,6918454.95937
30971,10493113.7344
30972,3588555.80859
30973,5485923.23438
30974,5313920.31562
30975,5820830.47031
30976,5652470.37188
30977,7683811.26562
30978,8119531.2
30979,3756770.09766
30980,7401876.76875
30981,6263573.87812
30982,7280876.23125
30983,4587307.78125
30984,6216081.06094
30985,3893590.95234
30986,7760148.75
30987,8651500.77187
30988,5285797.93594
30989,7362437.74687
30990,8422637.99062
30991,6884394.46875
30992,2565040.86563
30993,8071909.95469
30994,5068678.12031
30995,7055380.10156
30996,6044307.47812
30997,7116903.45
30998,7452869.01094
30999,7104900.24844
31000,7245494.76562
31001,6829770.99375
31002,8621125.10625
31003,10330374.0563
31004,4929236.55938
31005,3388276.73438
31006,8808726.73125
31007,3255908.13516
31008,5270169.29531
31009,6239898.20156
31010,6873655.27031
31011,4639071.55781
31012,6501822.53437
31013,8360424.70312
31014,11982895.4344
31015,8172279.43125
31016,4633641.84844
31017,9294655.30312
31018,5885856.62344
31019,4928202.375
31020,7714120.30312
31021,12503330.6156
31022,21998422.6312
31023,9867630.14062
31024,4223894.32969
31025,6691101.93281
31026,6097019.98125
31027,4641921.6
31028,3673540.22344
31029,7048607.69062
31030,6737975.30156
31031,10553509.7156
31032,9467875.875
31033,8788579.93125
31034,6257818.27031
31035,10301205.4219
31036,5491330.73438
31037,24586790.1
31038,4551400.53281
31039,9356349.08437
31040,5563064.60156
31041,4714054.27031
31042,3815730.43594
31043,6207177.51562
31044,8422325.12812
31045,7160064.47344
31046,15769044.4312
31047,8433689.56875
31048,6125244.71719
31049,2974461.0375
31050,7867760.89687
31051,6385869.31875
31052,4598029.59844
31053,20182286.7188
31054,6634594.52344
31055,6166707.20625
31056,12630655.9969
31057,5852508.28125
31058,6323400.62344
31059,3049412.85
31060,7514539.61719
31061,7074784.81875
31062,6775749.10312
31063,3595917.73359
31064,5383465.11094
31065,10012226.6906
31066,4764271.59844
31067,8002688.16094
31068,4350459.28125
31069,4927821.91875
31070,5027799.35156
31071,3803969.36484
31072,8458757.19375
31073,2208910.39922
31074,6657309.88594
31075,7244334.08437
31076,7695845.85
31077,6078702.55781
31078,4427899.50937
31079,6392078.2875
31080,6350705.11875
31081,2947772.36953
31082,9902435.12812
31083,5400130.35
31084,9294655.30312
31085,13502830.7062
31086,4052012.11406
31087,4906574.30625
31088,8702598.75
31089,6875635.28437
31090,34803091.0125
31091,2921526.19922
31092,7453473.49219
31093,6309142.6875
31094,6477888.55312
31095,5072154.85312
31096,21466934.9062
31097,11004725.0344
31098,9997418.83125
31099,15294788.3344
31100,4835233.44844
31101,4217466.16406
31102,6139040.60156
31103,10867237.4156
31104,5433688.23281
31105,7688774.09531
31106,4694256.54375
31107,10414792.8562
31108,6663731.775
31109,6298856.36719
31110,9548113.51875
31111,10661233.875
31112,5942143.87031
31113,3698861.80781
31114,4792785.53906
31115,5974008.52969
31116,5405174.775
31117,5313818.925
31118,4610517.54375
31119,3959582.00625
31120,5957418.60938
31121,6280645.1625
31122,6048205.22344
31123,5493242.18906
31124,5108256.675
31125,14161267.2188
31126,13431332.9344
31127,5716825.89844
31128,6002339.48438
31129,6044186.29219
31130,13834633.9406
31131,7000000.54219
31132,7833440.65312
31133,9979320.12187
31134,6744873.72656
31135,9753254.75625
31136,10775512.6969
31137,4328954.8125
31138,6801399.48281
31139,4516778.04844
31140,6946446.97969
31141,7060394.59219
31142,9938148.76875
31143,5395209.04219
31144,4681635.825
31145,5912963.16562
31146,6531684.97031
31147,13800385.1531
31148,6304102.60781
31149,2226583.26797
31150,8854122.69375
31151,4630650.825
31152,8550585.23438
31153,6266812.10156
31154,18105646.425
31155,6760986.62812
31156,5386423.30312
31157,4301398.77187
31158,7686472.04531
31159,6632070.37969
31160,5368899.14062
31161,3593456.35547
31162,5107068.47344
31163,6376424.54062
31164,6170137.10625
31165,6828683.21719
31166,6373512.21562
31167,7990471.07344
31168,10858265.7937
31169,6981153.95625
31170,5267897.6625
31171,14115302.5031
31172,6241969.46719
31173,10591036.8
31174,8394611.69062
31175,21265434.075
31176,5208869.00625
31177,8807005.02187
31178,4599292.63594
31179,4642444.00312
31180,4309635.55312
31181,9289019.91563
31182,7878828.40781
31183,8647186.35938
31184,5617154.08594
31185,4922678.51719
31186,8599463.24062
31187,3704372.38828
31188,5458660.74375
31189,5276133.47812
31190,7748760.16875
31191,14997730.2188
31192,4376312.925
31193,5678696.74688
31194,9321756.53437
31195,7914811.45781
31196,5107399.68281
31197,14746439.8312
31198,5742031.125
31199,6833999.46562
31200,11185286.2875
31201,2565576.7875
31202,4230768.13125
31203,6857411.04375
31204,3788383.93594
31205,9286955.40937
31206,5789589.12188
31207,4201111.85625
31208,5708261.77031
31209,4413889.25625
31210,6086562.74531
31211,7553453.33906
31212,5412556.0125
31213,11398557.1219
31214,7169275.0875
31215,5376656.48906
31216,6211500.13594
31217,7537607.91562
31218,8527986.7125
31219,3750165.70547
31220,6490937.04375
31221,4525837.54219
31222,7390301.82187
31223,10072505.8312
31224,6959536.50937
31225,11130825.0375
31226,6510477.91406
31227,9936168.27187
31228,4713649.67344
31229,4465011.85781
31230,6324975.075
31231,4926614.40469
31232,8088686.24062
31233,6692474.08594
31234,7714583.80312
31235,6262659.91406
31236,6140070.92344
31237,11019911.4187
31238,6833999.46562
31239,10603325.3438
31240,6015628.89844
31241,6703550.2875
31242,7553698.60781
31243,4610416.63594
31244,7577942.07187
31245,7649914.44844
31246,10752805.0594
31247,6155508.37031
31248,7154419.9125
31249,10270443.5062
31250,5908622.68125
31251,7253832.9375
31252,6772318.72031
31253,8956535.91563
31254,5886631.05469
31255,11356901.025
31256,6628699.86562
31257,6368481.79219
31258,9218384.44688
31259,11535393.9094
31260,7804449.21094
31261,27755623.725
31262,6203738.925
31263,6624560.71406
31264,4713739.95937
31265,10916233.2281
31266,6274395.15469
31267,4745715.18281
31268,4643289.40781
31269,8261250.1875
31270,4903131.37031
31271,5465463.57187
31272,19810490.1937
31273,6929805.88125
31274,6315342.96562
31275,6318831.28594
31276,5388288.40781
31277,4617465.69844
31278,16309205.4
31279,15623992.1062
31280,5667762.49219
31281,7366363.97812
31282,13282425.8344
31283,6836659.27969
31284,4586861.6625
31285,5216674.15313
31286,7566662.12344
31287,10670836.05
31288,4501503.79219
31289,7608653.29219
31290,5986790.025
31291,5843723.99062
31292,4057936.70625
31293,7537607.91562
31294,4512601.72031
31295,18710834.5125
31296,9936812.34375
31297,8202582.675
31298,3730952.42344
31299,10323982.5844
31300,7053886.7625
31301,7497145.33125
31302,5219988.66094
31303,7304125.58437
31304,7427785.93594
31305,4859535.81562
31306,3220480.80234
31307,6469245.72656
31308,7965865.01719
31309,7549838.03906
31310,51918114.3375
31311,5041997.90156
31312,4848508.86094
31313,9702055.3875
31314,6760142.18906
31315,10544455.05
31316,13057434.2437
31317,19905198.6937
31318,6683251.40156
31319,7076897.12344
31320,5637649.47656
31321,8528588.29688
31322,8024560.53281
31323,7499612.50312
31324,6398756.55
31325,5843378.29688
31326,4669129.05
31327,7450822.36875
31328,15594993.4219
31329,6233730.27187
31330,10663226.925
31331,8883700.75312
31332,5131855.58437
31333,5170236.28125
31334,4682640.55781
31335,7462961.72344
31336,8101053.0
31337,8529523.9875
31338,3631898.85234
31339,5130529.78125
31340,5576327.94375
31341,9718417.90312
31342,4739026.29844
31343,3620169.16406
31344,3724627.82109
31345,5367654.93281
31346,4668389.86406
31347,9902925.66563
31348,12710286.2625
31349,12189813.4219
31350,3696967.97578
31351,5757906.48281
31352,10599827.85
31353,5528006.1375
31354,8595060.95625
31355,9328862.56875
31356,4823668.64062
31357,5334163.67812
31358,2836013.10469
31359,7093614.02344
31360,10457609.6344
31361,4775056.18125
31362,10034394.5437
31363,6095240.81719
31364,3402637.99219
31365,3463497.23203
31366,6463338.03281
31367,9850630.3125
31368,5983576.425
31369,5498787.77344
31370,9022273.73438
31371,9752176.15312
31372,7693035.39844
31373,5672353.55625
31374,6971189.93291
31375,5777457.05947
31376,6978280.67471
31377,8755228.99883
31378,5645861.68975
31379,33773786.4836
31380,3997762.01763
31381,6927772.94688
31382,5187168.30801
31383,6263402.99707
31384,22585902.0664
31385,12665460.1305
31386,10914529.4414
31387,10071538.299
31388,5560318.8373
31389,5065867.49775
31390,6720252.47588
31391,6487597.56348
31392,9906112.20371
31393,9420638.62695
31394,5642206.82803
31395,3816994.61118
31396,7756015.28818
31397,7487966.25693
31398,2487195.65435
31399,13066358.3467
31400,4545078.28672
31401,14633961.6758
31402,10120758.783
31403,5476390.73223
31404,4299103.76758
31405,4397232.25068
31406,6503989.21133
31407,3978133.60796
31408,6904088.53213
31409,3981838.12813
31410,11626492.0471
31411,7441756.77051
31412,12269744.8027
31413,8060627.95527
31414,4812321.15547
31415,16836136.0105
31416,6145972.63887
31417,4874743.51934
31418,7524639.38359
31419,9230624.57539
31420,9178788.90801
31421,7367103.89443
31422,6182531.91445
31423,7820969.99063
31424,20345747.0133
31425,6324554.58916
31426,4485243.00684
31427,6138790.81621
31428,7810512.64834
31429,15388533.6516
31430,5689681.75703
31431,6415653.8585
31432,5328090.26084
31433,6688762.72217
31434,4598439.07402
31435,10960508.8033
31436,9961941.86367
31437,13636736.7254
31438,10904749.8764
31439,7079275.78252
31440,7444482.41367
31441,7203146.72021
31442,7858899.83936
31443,11574374.4166
31444,6542397.23457
31445,8737496.33066
31446,14268162.5346
31447,6612904.47813
31448,7827051.57588
31449,7958942.47393
31450,6823516.85361
31451,7988706.05156
31452,12706291.4859
31453,3220494.19355
31454,5623555.59971
31455,7705263.38613
31456,5451909.35996
31457,5440150.72412
31458,18612243.7746
31459,9309695.35762
31460,5483242.14453
31461,4829396.39424
31462,3816790.89043
31463,6629922.54912
31464,9377800.58574
31465,5604217.87363
31466,43369996.0633
31467,4196460.48379
31468,15959038.9621
31469,5423088.08164
31470,6478434.73213
31471,16257328.7766
31472,2850374.04072
31473,7819814.03887
31474,3902875.3833
31475,8127652.80938
31476,26256559.5316
31477,7143915.57773
31478,5151078.48643
31479,4899501.04102
31480,11237670.7652
31481,8998602.86875
31482,10631417.1863
31483,9724465.96387
31484,7208575.7208
31485,4022348.27822
31486,3103727.32065
31487,4631306.1835
31488,16222018.4715
31489,8470287.375
31490,4582185.01641
31491,6104736.74873
31492,7784700.91416
31493,9085731.4002
31494,5200438.01406
31495,5726163.51699
31496,8143139.4623
31497,5540939.44658
31498,6062702.44766
31499,9528296.20273
31500,11325808.9377
31501,8550954.9791
31502,8604823.49375
31503,5610741.78242
31504,10388608.2115
31505,17450569.4258
31506,7713622.96182
31507,6830835.29756
31508,6555250.29414
31509,5839029.6583
31510,6044810.87246
31511,5561671.48496
31512,6363942.21611
31513,20837550.7098
31514,23078839.4289
31515,2331876.14312
31516,18381183.2617
31517,6881528.57842
31518,7003662.19717
31519,6302613.7915
31520,5605864.11172
31521,4718396.4416
31522,4590530.05791
31523,7113044.98008
31524,9499044.7127
31525,11977609.7289
31526,6444561.37295
31527,7017729.34521
31528,4556535.58057
31529,5987117.44619
31530,7276422.24053
31531,9737523.4709
31532,6265051.65752
31533,16800368.3633
31534,6806819.98799
31535,10558505.9895
31536,7544226.61309
31537,4777198.82578
31538,6008578.61592
31539,3836058.36797
31540,9979980.71855
31541,2926225.74438
31542,5710654.09385
31543,4271889.00059
31544,5432617.65879
31545,8962067.8168
31546,13785723.6945
31547,5742104.60527
31548,6363480.99814
31549,5988242.3917
31550,5687950.73623
31551,5864432.98203
31552,6628519.03184
31553,5948530.16807
31554,8090825.62041
31555,4398893.02295
31556,7822894.80049
31557,5675028.39707
31558,10832814.4074
31559,2872428.44722
31560,7928412.46055
31561,7169756.38027
31562,34131873.7891
31563,4236248.28516
31564,7289841.64863
31565,9795690.22695
31566,6117085.95674
31567,19051986.0395
31568,6574589.95811
31569,7753131.22246
31570,7154490.64688
31571,5802575.51328
31572,4432514.94082
31573,5571194.76396
31574,10707282.6975
31575,6242882.67324
31576,7212226.70674
31577,5405104.45664
31578,8397689.14746
31579,6292841.97803
31580,7518678.43203
31581,4915905.76963
31582,4705849.56875
31583,8444332.23691
31584,4966226.49102
31585,7188831.0377
31586,13727839.8705
31587,15050205.0789
31588,10019184.2459
31589,3760750.24263
31590,5480079.02256
31591,7157916.35303
31592,8525256.61152
31593,8104610.80537
31594,8111206.41611
31595,5573081.30049
31596,3911542.59912
31597,5780422.03213
31598,3880632.51694
31599,6633945.12559
31600,7010224.3793
31601,16630961.8406
31602,5809308.71426
31603,12530384.3092
31604,3682485.86514
31605,5483242.14453
31606,6697264.73281
31607,7107179.46963
31608,5805780.2999
31609,4868685.18877
31610,7297743.39766
31611,5559693.38311
31612,5780030.57822
31613,5645134.98076
31614,16202845.9506
31615,10419028.2496
31616,11783415.6473
31617,4988655.63711
31618,7798960.88232
31619,11341081.4537
31620,4763032.84531
31621,5493899.08955
31622,34776660.3852
31623,11137253.1488
31624,5679722.45264
31625,10256968.2703
31626,4731328.47021
31627,7984014.41836
31628,12328003.6086
31629,8955146.64043
31630,4077162.96797
31631,6545517.72295
31632,19393062.541
31633,4514992.53477
31634,8489170.18125
31635,14267550.1611
31636,6156050.63906
31637,6517182.85518
31638,8441014.56816
31639,4635795.7916
31640,9928432.82793
31641,4708354.29238
31642,3153217.41367
31643,5921034.40693
31644,10735728.025
31645,6372451.00938
31646,8808376.61816
31647,5767580.5999
31648,13091728.2418
31649,5244080.27988
31650,5696201.79004
31651,12350479.2641
31652,5839765.08779
31653,5409456.47451
31654,5412888.47881
31655,4645421.77881
31656,24823770.4086
31657,6238478.33232
31658,4779782.51846
31659,7955815.6874
31660,4776160.11641
31661,5383754.23115
31662,7385830.21602
31663,4672123.48926
31664,4152149.16123
31665,5020518.43477
31666,4453777.47676
31667,8180289.79453
31668,9564266.35957
31669,12032472.3814
31670,7515094.30332
31671,5438552.9333
31672,8691371.62695
31673,6027748.22998
31674,8465901.92852
31675,8724597.73066
31676,7047427.03457
31677,5548548.57412
31678,5034523.08584
31679,8729816.47012
31680,6949444.37773
31681,6872156.45488
31682,3494200.16978
31683,7226306.45107
31684,5394974.61787
31685,4254694.58154
31686,8570720.49453
31687,8687518.13145
31688,11042101.7502
31689,4604358.84541
31690,7624577.85654
31691,4458192.96055
31692,4306777.32998
31693,5353041.57158
31694,6811696.68975
31695,7465975.55859
31696,4173404.43008
31697,5370872.5877
31698,4149785.90361
31699,6139305.81064
31700,5346378.61914
31701,9423810.95391
31702,6178924.53105
31703,8272605.09023
31704,6148739.46221
31705,9707935.75684
31706,5137023.4502
31707,12791484.0646
31708,8066510.90674
31709,5612631.22578
31710,11157813.1994
31711,7544766.31563
31712,7705248.36748
31713,5956170.78633
31714,5890631.80986
31715,5433513.9332
31716,5630053.83145
31717,11118055.4354
31718,5380038.32588
31719,6205895.12383
31720,4380602.72676
31721,5391230.12871
31722,6087452.70225
31723,5574899.52637
31724,5737993.37031
31725,5591426.82656
31726,13450410.4797
31727,6472919.97988
31728,5306052.56865
31729,7398936.17031
31730,3763839.48252
31731,7910256.36328
31732,8152952.94043
31733,4209302.88496
31734,4810187.53789
31735,3038000.3688
31736,7171629.83604
31737,6397550.56875
31738,5931886.10996
31739,5997558.31641
31740,6728537.92725
31741,8052775.13799
31742,14427240.1002
31743,8399322.78926
31744,5522764.93936
31745,4107021.01777
31746,10573157.4115
31747,5281093.50635
31748,18401914.8156
31749,6490895.85332
31750,9102409.85586
31751,8689349.43809
31752,4959591.15352
31753,4236248.28516
31754,8609616.86621
31755,8982166.64941
31756,2626876.87271
31757,6083512.00166
31758,5862604.09775
31759,6625036.64238
31760,6649704.53662
31761,16395622.4652
31762,2787929.63335
31763,12874484.8891
31764,5936645.56934
31765,4455787.06934
31766,9144032.83965
31767,4406505.5418
31768,7557527.32539
31769,10037479.8713
31770,3860360.48535
31771,4609222.46641
31772,9818398.4293
31773,5716811.25684
31774,6753223.74697
31775,11197702.74
31776,2260580.17808
31777,4802436.45986
31778,8559432.28164
31779,9826117.04766
31780,7435535.17266
31781,7612981.51904
31782,6672681.62129
31783,4344577.34004
31784,5628260.79814
31785,6296438.21855
31786,5498753.02109
31787,7169906.5668
31788,5216273.00283
31789,6547371.7998
31790,4598439.07402
31791,7597873.72373
31792,7546781.2374
31793,7780841.60498
31794,7120965.62354
31795,5145402.40479
31796,4931405.98779
31797,14198771.516
31798,8313644.76895
31799,4025352.97764
31800,6227962.36885
31801,4005119.46162
31802,5550406.52676
31803,7148318.46523
31804,4903315.29424
31805,4010133.75361
31806,7562321.6668
31807,6565510.94053
31808,5338114.48457
31809,6248636.27051
31810,4249933.66875
31811,7242264.01143
31812,6361205.91455
31813,6701513.55801
31814,5274484.81484
31815,6623299.32344
31816,5010540.72041
31817,4201714.58975
31818,5927859.65771
31819,6289740.38408
31820,10180128.0002
31821,12123733.4646
31822,5243020.25371
31823,5446634.90615
31824,4186055.94902
31825,5626731.31797
31826,5733103.10332
31827,7932557.12412
31828,5320889.54375
31829,8980315.96387
31830,6329092.16006
31831,4524410.6832
31832,14650425.0256
31833,12492142.9445
31834,6595697.46279
31835,5116800.59258
31836,7697316.58115
31837,4288444.88467
31838,8295350.1125
31839,5262135.12236
31840,9469802.91211
31841,5445923.21582
31842,6466817.5623
31843,4266547.20508
31844,6835631.57686
31845,9202998.00664
31846,5498753.02109
31847,4642622.4958
31848,5837943.95508
31849,7773528.49023
31850,6902870.56787
31851,13444665.6029
31852,6811696.68975
31853,9979980.71855
31854,6772443.74619
31855,4655591.34434
31856,6518556.81963
31857,9154163.16289
31858,12476153.409
31859,39417195.2883
31860,7469393.99766
31861,15008137.3492
31862,7647750.66816
31863,10827567.5686
31864,4072530.44043
31865,5748542.27793
31866,3168219.59395
31867,7382943.24346
31868,5460453.51973
31869,10150433.7021
31870,3663196.58633
31871,5372475.70771
31872,12065014.4098
31873,6662711.17402
31874,5543714.50596
31875,5689171.60732
31876,5449232.64854
31877,22137648.5859
31878,3333273.37202
